,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,n_panel
2532,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,13.0
2533,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,14.0
2534,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,15.0
2535,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,16.0
2536,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,17.0
2537,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,18.0
2538,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,19.0
2539,20.0,5.0,20.0,0.0,-28.140417275115574,278.4327160621669,16.4,39.3,20.0
2540,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,1.0
2541,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,2.0
2542,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,3.0
2543,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,4.0
2544,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,5.0
2545,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,6.0
2546,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,7.0
2547,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,8.0
2548,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,9.0
2549,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,10.0
2550,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,11.0
2551,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,12.0
2552,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,13.0
2553,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,14.0
2554,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,15.0
2555,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,16.0
2556,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,17.0
2557,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,18.0
2558,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,19.0
2559,10.0,11.0,19.0,0.0,-0.45951862137332,250.4440545459359,18.6,25.7,20.0
2560,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,1.0
2561,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,2.0
2562,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,3.0
2563,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,4.0
2564,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,5.0
2565,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,6.0
2566,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,7.0
2567,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,8.0
2568,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,9.0
2569,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,10.0
2570,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,11.0
2571,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,12.0
2572,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,13.0
2573,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,14.0
2574,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,15.0
2575,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,16.0
2576,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,17.0
2577,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,18.0
2578,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,19.0
2579,12.0,12.0,9.0,464.0,42.84682711400682,95.91152151439535,31.6,28.2,20.0
2580,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,1.0
2581,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,2.0
2582,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,3.0
2583,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,4.0
2584,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,5.0
2585,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,6.0
2586,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,7.0
2587,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,8.0
2588,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,9.0
2589,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,10.0
2590,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,11.0
2591,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,12.0
2592,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,13.0
2593,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,14.0
2594,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,15.0
2595,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,16.0
2596,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,17.0
2597,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,18.0
2598,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,19.0
2599,4.0,6.0,8.0,848.0,6.78674000592919,60.00523613730106,13.6,31.0,20.0
2600,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,1.0
2601,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,2.0
2602,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,3.0
2603,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,4.0
2604,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,5.0
2605,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,6.0
2606,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,7.0
2607,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,8.0
2608,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,9.0
2609,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,10.0
2610,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,11.0
2611,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,12.0
2612,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,13.0
2613,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,14.0
2614,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,15.0
2615,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,16.0
2616,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,17.0
2617,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,18.0
2618,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,19.0
2619,8.0,11.0,21.0,0.0,-24.16682577858957,233.59957400766623,15.4,36.5,20.0
2620,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,1.0
2621,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,2.0
2622,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,3.0
2623,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,4.0
2624,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,5.0
2625,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,6.0
2626,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,7.0
2627,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,8.0
2628,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,9.0
2629,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,10.0
2630,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,11.0
2631,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,12.0
2632,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,13.0
2633,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,14.0
2634,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,15.0
2635,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,16.0
2636,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,17.0
2637,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,18.0
2638,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,19.0
2639,28.0,10.0,3.0,0.0,-33.343045941513985,131.19186485127452,19.4,69.3,20.0
2640,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,1.0
2641,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,2.0
2642,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,3.0
2643,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,4.0
2644,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,5.0
2645,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,6.0
2646,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,7.0
2647,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,8.0
2648,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,9.0
2649,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,10.0
2650,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,11.0
2651,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,12.0
2652,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,13.0
2653,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,14.0
2654,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,15.0
2655,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,16.0
2656,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,17.0
2657,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,18.0
2658,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,19.0
2659,31.0,8.0,9.0,796.0,25.82366401400712,62.61174276410886,17.4,46.6,20.0
2660,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,1.0
2661,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,2.0
2662,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,3.0
2663,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,4.0
2664,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,5.0
2665,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,6.0
2666,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,7.0
2667,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,8.0
2668,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,9.0
2669,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,10.0
2670,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,11.0
2671,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,12.0
2672,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,13.0
2673,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,14.0
2674,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,15.0
2675,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,16.0
2676,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,17.0
2677,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,18.0
2678,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,19.0
2679,10.0,8.0,17.0,0.0,13.341195507082062,296.60481539759616,20.6,19.0,20.0
2680,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,1.0
2681,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,2.0
2682,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,3.0
2683,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,4.0
2684,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,5.0
2685,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,6.0
2686,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,7.0
2687,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,8.0
2688,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,9.0
2689,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,10.0
2690,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,11.0
2691,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,12.0
2692,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,13.0
2693,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,14.0
2694,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,15.0
2695,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,16.0
2696,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,17.0
2697,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,18.0
2698,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,19.0
2699,25.0,12.0,13.0,1080.0,82.51306858431272,311.33198871926066,33.0,10.4,20.0
2700,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,1.0
2701,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,2.0
2702,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,3.0
2703,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,4.0
2704,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,5.0
2705,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,6.0
2706,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,7.0
2707,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,8.0
2708,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,9.0
2709,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,10.0
2710,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,11.0
2711,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,12.0
2712,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,13.0
2713,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,14.0
2714,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,15.0
2715,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,16.0
2716,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,17.0
2717,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,18.0
2718,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,19.0
2719,16.0,2.0,1.0,0.0,-48.82541532462113,176.25285108787818,23.3,34.8,20.0
2720,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,1.0
2721,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,2.0
2722,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,3.0
2723,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,4.0
2724,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,5.0
2725,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,6.0
2726,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,7.0
2727,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,8.0
2728,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,9.0
2729,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,10.0
2730,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,11.0
2731,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,12.0
2732,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,13.0
2733,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,14.0
2734,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,15.0
2735,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,16.0
2736,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,17.0
2737,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,18.0
2738,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,19.0
2739,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8,20.0
2740,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,1.0
2741,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,2.0
2742,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,3.0
2743,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,4.0
2744,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,5.0
2745,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,6.0
2746,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,7.0
2747,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,8.0
2748,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,9.0
2749,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,10.0
2750,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,11.0
2751,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,12.0
2752,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,13.0
2753,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,14.0
2754,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,15.0
2755,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,16.0
2756,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,17.0
2757,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,18.0
2758,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,19.0
2759,24.0,7.0,18.0,0.0,-0.7675152097741886,292.5334901457035,7.1,36.4,20.0
2760,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,1.0
2761,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,2.0
2762,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,3.0
2763,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,4.0
2764,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,5.0
2765,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,6.0
2766,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,7.0
2767,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,8.0
2768,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,9.0
2769,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,10.0
2770,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,11.0
2771,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,12.0
2772,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,13.0
2773,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,14.0
2774,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,15.0
2775,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,16.0
2776,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,17.0
2777,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,18.0
2778,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,19.0
2779,10.0,9.0,16.0,489.0,29.770103063579803,295.57077140001843,25.2,17.2,20.0
2780,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,1.0
2781,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,2.0
2782,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,3.0
2783,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,4.0
2784,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,5.0
2785,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,6.0
2786,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,7.0
2787,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,8.0
2788,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,9.0
2789,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,10.0
2790,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,11.0
2791,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,12.0
2792,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,13.0
2793,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,14.0
2794,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,15.0
2795,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,16.0
2796,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,17.0
2797,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,18.0
2798,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,19.0
2799,19.0,10.0,9.0,1007.0,39.455270699172566,78.44792959541155,24.7,36.1,20.0
2800,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,1.0
2801,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,2.0
2802,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,3.0
2803,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,4.0
2804,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,5.0
2805,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,6.0
2806,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,7.0
2807,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,8.0
2808,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,9.0
2809,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,10.0
2810,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,11.0
2811,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,12.0
2812,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,13.0
2813,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,14.0
2814,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,15.0
2815,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,16.0
2816,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,17.0
2817,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,18.0
2818,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,19.0
2819,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3,20.0
2820,29.0,11.0,4.0,1.0,-18.00611318557661,127.68216505582544,19.2,29.7,1.0
2821,29.0,11.0,4.0,1.0,-18.00611318557661,127.68216505582544,19.2,29.7,2.0
2822,29.0,11.0,4.0,1.0,-18.00611318557661,127.68216505582544,19.2,29.7,3.0
2823,29.0,11.0,4.0,1.0,-18.00611318557661,127.68216505582544,19.2,29.7,4.0
